GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ActionsReduced(Player),ActionsReduced(Action),ActionsReduced(ActionClass),ActionsReduced(ActionDescription),ActionsReduced(PlayerType),ActionsReduced(Size)
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,53,37,2,25,1,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",Basic MCTS,29
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,54,37,2,25,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,28
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,55,37,2,25,1,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,27
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,56,37,2,25,1,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,26
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,57,37,2,25,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,25
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,58,38,2,25,0,"(7,1) -> (7,2)",AddGridCellEdge,"(7,1) -> (7,2)",llm,24
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,59,39,2,25,1,"(0,2) -> (1,2)",AddGridCellEdge,"(0,2) -> (1,2)",Basic MCTS,23
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,60,39,2,25,1,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,22
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,61,39,2,25,1,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",Basic MCTS,21
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,62,39,2,25,1,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",Basic MCTS,20
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,63,39,2,25,1,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",Basic MCTS,19
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,64,39,2,25,1,"(1,4) -> (1,5)",AddGridCellEdge,"(1,4) -> (1,5)",Basic MCTS,18
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,65,40,2,25,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",llm,17
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,66,41,2,25,1,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,16
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,67,41,2,25,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",Basic MCTS,15
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,68,41,2,25,1,"(1,5) -> (2,5)",AddGridCellEdge,"(1,5) -> (2,5)",Basic MCTS,14
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,69,41,2,25,1,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",Basic MCTS,13
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,70,41,2,25,1,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",Basic MCTS,12
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,71,42,2,25,0,"(7,4) -> (7,5)",AddGridCellEdge,"(7,4) -> (7,5)",llm,11
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,72,43,2,25,1,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,10
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,73,43,2,25,1,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,9
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,74,44,2,25,0,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",llm,8
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,75,45,2,25,1,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",Basic MCTS,7
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,76,45,2,25,1,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",Basic MCTS,6
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,77,45,2,25,1,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",Basic MCTS,5
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,78,45,2,25,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",Basic MCTS,4
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,79,46,2,25,0,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",llm,3
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,80,47,2,25,1,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,2
-82641487,DotsAndBoxes,0,ACTION_CHOSEN,81,47,2,25,1,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",Basic MCTS,1
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,26,0,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",Basic MCTS,82
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,26,1,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",llm,81
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,26,0,"(6,2) -> (6,3)",AddGridCellEdge,"(6,2) -> (6,3)",Basic MCTS,80
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,26,1,"(0,3) -> (0,4)",AddGridCellEdge,"(0,3) -> (0,4)",llm,79
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,26,0,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,78
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,26,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",llm,77
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,6,6,2,26,0,"(1,4) -> (1,5)",AddGridCellEdge,"(1,4) -> (1,5)",Basic MCTS,76
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,7,7,2,26,1,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",llm,75
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,8,8,2,26,0,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",Basic MCTS,74
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,9,9,2,26,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",llm,73
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,10,10,2,26,0,"(1,2) -> (1,3)",AddGridCellEdge,"(1,2) -> (1,3)",Basic MCTS,72
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,11,11,2,26,1,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",llm,71
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,12,12,2,26,0,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",Basic MCTS,70
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,13,13,2,26,1,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",llm,69
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,14,14,2,26,0,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",Basic MCTS,68
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,15,15,2,26,1,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",llm,67
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,16,16,2,26,0,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",Basic MCTS,66
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,17,17,2,26,1,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,65
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,18,18,2,26,0,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",Basic MCTS,64
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,19,18,2,26,0,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",Basic MCTS,63
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,20,19,2,26,1,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",llm,62
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,21,20,2,26,0,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,61
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,22,21,2,26,1,"(6,1) -> (6,2)",AddGridCellEdge,"(6,1) -> (6,2)",llm,60
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,23,22,2,26,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",Basic MCTS,59
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,24,23,2,26,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",llm,58
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,25,24,2,26,0,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",Basic MCTS,57
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,26,25,2,26,1,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",llm,56
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,27,26,2,26,0,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",Basic MCTS,55
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,28,26,2,26,0,"(5,3) -> (6,3)",AddGridCellEdge,"(5,3) -> (6,3)",Basic MCTS,54
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,29,27,2,26,1,"(0,2) -> (1,2)",AddGridCellEdge,"(0,2) -> (1,2)",llm,53
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,30,28,2,26,0,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",Basic MCTS,52
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,31,28,2,26,0,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,51
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,32,28,2,26,0,"(5,1) -> (5,2)",AddGridCellEdge,"(5,1) -> (5,2)",Basic MCTS,50
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,33,28,2,26,0,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",Basic MCTS,49
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,34,28,2,26,0,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",Basic MCTS,48
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,35,28,2,26,0,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,47
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,36,29,2,26,1,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",llm,46
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,37,30,2,26,0,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",Basic MCTS,45
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,38,30,2,26,0,"(6,0) -> (6,1)",AddGridCellEdge,"(6,0) -> (6,1)",Basic MCTS,44
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,39,30,2,26,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",Basic MCTS,43
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,40,31,2,26,1,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",llm,42
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,41,32,2,26,0,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",Basic MCTS,41
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,42,32,2,26,0,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,40
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,43,32,2,26,0,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",Basic MCTS,39
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,44,32,2,26,0,"(1,4) -> (2,4)",AddGridCellEdge,"(1,4) -> (2,4)",Basic MCTS,38
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,45,33,2,26,1,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",llm,37
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,46,34,2,26,0,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",Basic MCTS,36
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,47,34,2,26,0,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",Basic MCTS,35
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,48,34,2,26,0,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,34
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,49,34,2,26,0,"(1,5) -> (2,5)",AddGridCellEdge,"(1,5) -> (2,5)",Basic MCTS,33
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,50,34,2,26,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",Basic MCTS,32
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,51,35,2,26,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",llm,31
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,52,36,2,26,0,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",Basic MCTS,30
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,53,36,2,26,0,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",Basic MCTS,29
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,54,37,2,26,1,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",llm,28
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,55,38,2,26,0,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,27
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,56,38,2,26,0,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",Basic MCTS,26
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,57,38,2,26,0,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,25
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,58,38,2,26,0,"(3,0) -> (4,0)",AddGridCellEdge,"(3,0) -> (4,0)",Basic MCTS,24
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,59,39,2,26,1,"(1,0) -> (2,0)",AddGridCellEdge,"(1,0) -> (2,0)",llm,23
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,60,40,2,26,0,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,22
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,61,40,2,26,0,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",Basic MCTS,21
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,62,40,2,26,0,"(1,2) -> (2,2)",AddGridCellEdge,"(1,2) -> (2,2)",Basic MCTS,20
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,63,41,2,26,1,"(1,3) -> (2,3)",AddGridCellEdge,"(1,3) -> (2,3)",llm,19
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,64,41,2,26,1,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",llm,18
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,65,42,2,26,0,"(1,3) -> (1,4)",AddGridCellEdge,"(1,3) -> (1,4)",Basic MCTS,17
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,66,42,2,26,0,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,16
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,67,42,2,26,0,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,15
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,68,42,2,26,0,"(0,1) -> (1,1)",AddGridCellEdge,"(0,1) -> (1,1)",Basic MCTS,14
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,69,42,2,26,0,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,13
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,70,42,2,26,0,"(0,1) -> (0,2)",AddGridCellEdge,"(0,1) -> (0,2)",Basic MCTS,12
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,71,42,2,26,0,"(0,2) -> (0,3)",AddGridCellEdge,"(0,2) -> (0,3)",Basic MCTS,11
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,72,42,2,26,0,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",Basic MCTS,10
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,73,43,2,26,1,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",llm,9
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,74,44,2,26,0,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",Basic MCTS,8
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,75,44,2,26,0,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,7
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,76,45,2,26,1,"(6,2) -> (7,2)",AddGridCellEdge,"(6,2) -> (7,2)",llm,6
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,77,46,2,26,0,"(7,4) -> (7,5)",AddGridCellEdge,"(7,4) -> (7,5)",Basic MCTS,5
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,78,46,2,26,0,"(7,1) -> (7,2)",AddGridCellEdge,"(7,1) -> (7,2)",Basic MCTS,4
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,79,46,2,26,0,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,3
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,80,47,2,26,1,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",llm,2
-5507329,DotsAndBoxes,0,ACTION_CHOSEN,81,47,2,26,1,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",llm,1
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,27,0,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",llm,82
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,27,1,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",Basic MCTS,81
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,27,0,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",llm,80
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,27,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,79
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,27,0,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,78
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,27,1,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,77
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,6,6,2,27,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",llm,76
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,7,7,2,27,1,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,75
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,8,8,2,27,0,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",llm,74
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,9,9,2,27,1,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,73
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,10,10,2,27,0,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",llm,72
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,11,11,2,27,1,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,71
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,12,12,2,27,0,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",llm,70
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,13,13,2,27,1,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,69
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,14,14,2,27,0,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",llm,68
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,15,15,2,27,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",Basic MCTS,67
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,16,16,2,27,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",llm,66
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,17,17,2,27,1,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",Basic MCTS,65
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,18,17,2,27,1,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,64
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,19,18,2,27,0,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",llm,63
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,20,19,2,27,1,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",Basic MCTS,62
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,21,19,2,27,1,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",Basic MCTS,61
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,22,19,2,27,1,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",Basic MCTS,60
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,23,20,2,27,0,"(0,2) -> (0,3)",AddGridCellEdge,"(0,2) -> (0,3)",llm,59
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,24,21,2,27,1,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",Basic MCTS,58
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,25,22,2,27,0,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",llm,57
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,26,23,2,27,1,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",Basic MCTS,56
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,27,23,2,27,1,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",Basic MCTS,55
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,28,24,2,27,0,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",llm,54
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,29,25,2,27,1,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,53
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,30,26,2,27,0,"(0,1) -> (1,1)",AddGridCellEdge,"(0,1) -> (1,1)",llm,52
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,31,27,2,27,1,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,51
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,32,27,2,27,1,"(6,0) -> (6,1)",AddGridCellEdge,"(6,0) -> (6,1)",Basic MCTS,50
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,33,28,2,27,0,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",llm,49
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,34,29,2,27,1,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",Basic MCTS,48
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,35,29,2,27,1,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",Basic MCTS,47
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,36,29,2,27,1,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,46
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,37,30,2,27,0,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",llm,45
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,38,31,2,27,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,44
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,39,31,2,27,1,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",Basic MCTS,43
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,40,32,2,27,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",llm,42
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,41,33,2,27,1,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",Basic MCTS,41
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,42,33,2,27,1,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,40
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,43,33,2,27,1,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",Basic MCTS,39
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,44,34,2,27,0,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",llm,38
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,45,35,2,27,1,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",Basic MCTS,37
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,46,35,2,27,1,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",Basic MCTS,36
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,47,35,2,27,1,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",Basic MCTS,35
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,48,36,2,27,0,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",llm,34
-1458710322,DotsAndBoxes,0,ACTION_CHOSEN,49,37,2,27,1,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",Basic MCTS,33
